cid,stock,n,mean_iv,cv,span,mean_qty
12668,21843,5,103.8,0.68,417,1.8
12668,22059,6,132.8,0.56,665,12.0
12668,22063,5,104.2,0.3,417,6.0
12668,22064,7,110.5,0.82,665,17.1
12668,22073,5,95.2,0.71,382,4.0
12668,22199,5,165.8,0.57,665,4.0
12668,22326,5,165.8,0.57,665,10.8
12668,22649,5,104.0,0.8,417,14.4
12668,37448,7,110.7,0.62,665,12.0
12668,37450,6,132.6,0.67,665,8.0
12668,47559B,5,166.0,0.34,665,12.0
12668,48185,6,110.8,0.71,556,3.0
12668,84509B,5,95.5,0.35,382,4.8
12668,POST,9,82.8,0.85,665,8.3
12670,POST,7,109.0,0.81,656,2.6
12676,22668,5,89.5,0.38,359,9.0
12676,POST,10,56.9,0.38,458,1.3
12678,21080,6,131.2,0.42,658,78.0
12678,21086,6,131.2,0.42,658,79.0
12678,21094,5,164.0,0.43,658,94.0
12678,21212,6,124.0,0.41,622,50.0
12678,21977,5,155.0,0.27,622,40.8
12678,22132,5,111.5,0.39,447,52.0
12678,22133,6,89.0,0.38,447,47.7
12678,22551,6,107.4,0.46,539,65.0
12678,22555,5,134.5,0.46,539,58.8
12678,22556,6,107.4,0.46,539,65.0
12678,84997B,5,164.0,0.78,658,58.8
12678,POST,10,72.4,0.87,657,2.4
12681,20681,6,71.0,0.59,356,7.0
12681,20682,10,77.7,0.91,704,6.6
12681,20685,6,52.4,0.49,263,4.3
12681,20686,6,77.0,0.62,387,6.0
12681,20719,11,43.9,0.57,445,13.6
12681,20724,21,35.1,0.64,711,13.8
12681,20749,6,112.8,0.35,566,2.0
12681,20750,21,32.1,0.87,653,2.7
12681,21064,9,51.4,0.82,414,6.0
12681,21080,9,84.2,0.45,678,13.3
12681,21086,7,51.5,0.34,312,12.0
12681,21121,8,85.7,0.34,603,27.0
12681,21137,14,54.2,0.85,711,7.4
12681,21212,9,87.6,0.75,704,26.7
12681,21224,9,75.0,0.74,603,12.2
12681,21238,21,34.8,0.85,704,10.3
12681,21239,13,47.2,0.74,571,9.2
12681,21240,13,56.4,0.68,682,9.2
12681,21241,6,52.2,0.84,263,9.3
12681,21506,5,56.2,0.71,227,14.4
12681,21544,6,59.8,0.88,301,16.0
12681,21559,15,49.7,0.8,704,8.8
12681,21700,9,56.8,0.88,457,18.7
12681,21706,9,77.2,0.84,622,6.7
12681,21719,6,97.6,0.39,489,14.0
12681,21731,31,22.6,0.93,695,29.4
12681,21786,5,107.2,0.15,431,24.0
12681,21883,7,107.5,0.77,648,15.4
12681,21976,5,131.5,0.48,527,24.0
12681,22024,12,61.4,0.61,682,13.0
12681,22027,15,49.8,0.62,704,13.6
12681,22029,12,33.3,0.62,372,12.0
12681,22037,12,64.1,0.76,711,13.0
12681,22041,8,61.1,0.58,431,7.5
12681,22139,6,66.6,0.36,334,3.5
12681,22181,8,52.6,0.64,372,16.5
12681,22191,5,98.2,0.72,394,2.8
12681,22197,10,77.8,0.93,704,13.2
12681,22198,6,73.8,0.62,372,14.0
12681,22301,7,60.5,0.77,365,12.9
12681,22302,6,140.2,0.47,704,10.0
12681,22303,11,53.3,0.75,538,11.5
12681,22312,17,43.6,0.8,704,9.3
12681,22313,8,56.9,0.67,401,12.0
12681,22314,16,44.9,0.8,682,5.6
12681,22326,18,38.3,0.94,660,13.3
12681,22328,8,91.0,0.66,639,6.8
12681,22348,9,55.1,0.9,445,21.3
12681,22352,19,38.7,0.8,704,7.9
12681,22356,12,54.5,1.16,604,12.5
12681,22365,15,44.1,0.87,624,3.1
12681,22413,7,50.8,0.91,307,7.7
12681,22423,5,77.2,0.82,311,1.6
12681,22467,13,48.2,1.04,582,24.5
12681,22554,11,49.0,0.97,496,17.5
12681,22555,9,64.1,0.66,518,17.3
12681,22556,16,34.0,0.9,518,17.2
12681,22620,6,76.6,0.85,385,12.0
12681,22631,5,37.2,0.69,150,14.4
12681,22652,10,42.4,0.42,384,13.0
12681,22659,5,34.0,0.54,137,14.4
12681,22716,5,123.5,0.24,496,12.0
12681,22727,5,87.5,0.33,351,4.8
12681,22748,5,92.8,0.5,372,7.2
12681,22892,7,55.3,0.81,335,13.7
12681,22894,10,37.8,0.53,344,3.4
12681,22895,12,33.8,1.1,378,8.5
12681,22904,5,64.5,0.66,260,9.6
12681,22908,6,57.4,0.51,288,16.0
12681,22976,9,40.9,0.87,332,13.3
12681,23084,5,45.2,1.39,183,62.4
12681,23204,5,41.0,0.52,166,12.0
12681,47566,5,120.2,0.54,483,7.8
12681,48138,8,63.1,0.65,445,3.5
12681,84692,5,136.5,0.28,548,30.0
12681,84854,5,70.0,0.61,283,6.4
12681,84997B,6,103.4,0.53,519,5.0
12681,84997D,5,78.5,0.35,316,6.0
12681,85217,5,44.2,0.54,179,21.6
12681,POST,45,16.5,0.87,711,3.7
12682,10002,7,65.0,0.64,392,13.7
12682,15056BL,19,41.2,1.09,709,10.9
12682,15056N,14,59.8,0.72,721,4.9
12682,15056P,9,48.4,0.69,391,5.3
12682,20679,16,47.6,0.99,674,8.1
12682,20712,5,137.8,0.33,552,10.0
12682,20725,18,39.9,0.64,686,14.4
12682,20726,15,46.6,0.66,657,12.7
12682,20749,15,46.5,0.71,657,3.5
12682,20750,20,37.7,0.73,727,4.2
12682,21039,9,76.0,0.58,612,7.3
12682,21212,8,92.4,0.54,650,24.0
12682,21558,9,86.2,0.7,692,6.7
12682,21559,15,43.2,0.48,612,7.6
12682,21700,6,100.2,0.72,503,16.0
12682,21731,19,39.9,1.09,729,18.3
12682,21746,9,65.8,0.85,531,13.3
12682,21791,7,114.2,0.9,688,13.7
12682,21915,7,85.2,0.62,512,13.7
12682,21936,9,66.6,0.36,537,6.1
12682,21976,5,168.0,0.51,674,24.0
12682,22027,12,59.3,0.83,657,13.0
12682,22064,7,87.7,0.6,527,12.0
12682,22080,5,73.2,0.46,295,12.0
12682,22197,6,88.4,0.49,444,18.0
12682,22242,7,63.5,0.72,384,12.0
12682,22243,5,95.5,0.58,384,14.4
12682,22321,6,88.8,0.38,446,14.0
12682,22326,12,55.2,0.63,614,8.5
12682,22328,13,45.7,0.52,555,7.8
12682,22333,5,99.5,1.01,400,8.0
12682,22352,22,34.6,0.42,700,10.6
12682,22353,7,42.7,0.44,259,7.7
12682,22382,5,141.8,0.34,568,12.0
12682,22383,7,70.7,0.74,425,11.4
12682,22423,10,74.5,0.8,600,3.0
12682,22432,11,54.2,1.61,547,7.1
12682,22435,5,83.2,0.27,335,12.0
12682,22467,5,149.8,0.76,600,9.6
12682,22551,8,78.3,0.61,551,16.5
12682,22554,11,56.2,0.55,566,13.1
12682,22556,14,45.8,0.5,600,13.7
12682,22859,6,59.6,0.65,299,7.0
12682,22961,6,70.6,0.52,355,18.0
12682,22966,5,83.2,0.62,334,12.0
12682,22976,5,69.2,0.69,277,12.0
12682,23084,13,16.8,1.17,207,66.0
12682,23199,5,44.5,0.24,181,10.0
12682,23203,8,23.7,0.51,170,12.5
12682,23206,5,42.8,0.44,172,12.0
12682,23209,9,22.4,0.37,183,11.1
12682,23240,5,41.5,0.54,168,6.0
12682,23298,6,37.2,0.78,189,6.0
12682,47566,11,72.2,0.7,727,5.8
12682,85014A,6,126.0,0.72,632,3.5
12682,85014B,8,99.6,0.64,700,3.8
12682,85099B,5,136.2,0.73,547,10.0
12682,POST,48,16.9,0.61,735,2.7
12683,21080,7,118.7,0.7,715,20.6
12683,21086,9,89.9,0.8,722,20.0
12683,21094,10,79.8,0.53,722,19.2
12683,21121,6,133.4,0.48,668,32.0
12683,21122,6,133.4,0.48,668,32.0
12683,21124,5,166.8,0.66,668,28.8
12683,21559,7,110.8,0.2,668,7.7
12683,21987,7,110.2,0.84,664,15.4
12683,21988,7,118.7,0.78,715,17.1
12683,21989,5,142.5,0.76,571,14.4
12683,22328,7,110.2,0.71,664,8.6
12683,22352,7,111.0,0.34,668,8.6
12683,22423,5,130.8,0.46,525,10.4
12683,22437,7,94.8,0.62,571,25.7
12683,22630,5,101.0,0.45,405,16.8
12683,22636,5,102.8,0.42,412,6.8
12683,23156,5,53.8,0.3,216,19.2
12683,84997D,5,178.5,0.33,715,8.0
12683,POST,19,44.6,0.71,722,4.1
12684,22557,5,51.0,0.95,205,19.2
12684,POST,6,40.6,0.83,205,1.7
12685,22726,6,12.6,0.62,65,4.0
12685,POST,6,12.6,0.62,65,2.7
12691,POST,6,78.0,0.65,392,1.2
12693,POST,7,65.3,0.18,395,2.3
12695,48138,5,139.0,0.75,557,4.0
12701,POST,6,110.0,0.94,553,1.8
12704,POST,7,26.3,0.44,162,2.1
12705,20712,6,102.6,0.57,516,13.3
12705,20719,9,61.0,0.62,491,15.6
12705,21154,5,129.2,0.32,518,10.0
12705,21238,5,128.5,0.21,516,8.0
12705,21481,9,64.0,0.78,516,10.0
12705,21787,5,122.5,0.65,491,24.0
12705,21931,5,122.5,0.46,491,10.0
12705,22326,7,86.0,0.48,518,14.6
12705,22328,7,86.0,0.48,518,10.3
12705,22331,5,104.5,0.82,419,8.0
12705,22355,7,62.2,0.67,375,14.3
12705,22356,5,122.5,0.59,491,12.0
12705,22726,5,96.8,0.79,388,5.6
12705,85049C,5,122.5,0.46,491,12.0
12705,85049E,6,83.0,0.76,417,12.0
12705,85049G,7,85.5,0.67,516,12.0
12705,POST,9,69.3,0.73,419,4.0
12708,21238,5,97.5,0.45,391,9.6
12708,21242,6,78.0,0.59,391,9.3
12708,21578,5,117.2,0.38,470,7.2
12708,21668,7,102.5,0.42,617,13.7
12708,21669,6,115.2,0.4,577,12.0
12708,21671,6,98.6,0.47,495,12.0
12708,22326,13,54.0,0.52,654,9.7
12708,22328,11,58.0,0.4,584,8.2
12708,22423,5,135.8,0.31,545,1.0
12708,22467,5,138.5,0.59,555,7.2
12708,22556,5,121.0,0.34,486,12.0
12708,22629,5,92.5,0.54,371,12.0
12708,22962,5,64.0,0.39,257,12.0
12708,POST,18,40.2,0.44,691,1.8
12709,20658,6,122.5,0.72,491,19.5
12709,20675,5,152.5,0.47,611,18.4
12709,20676,5,164.5,0.36,659,32.0
12709,20682,5,164.5,0.74,659,16.8
12709,20685,6,106.4,0.48,534,24.2
12709,20979,10,73.7,0.45,667,35.6
12709,21080,7,91.5,0.86,551,30.1
12709,21086,8,87.6,0.69,617,73.5
12709,21094,8,95.0,1.02,667,71.5
12709,21210,8,88.6,0.74,623,34.8
12709,21212,6,124.2,0.59,623,56.0
12709,21238,10,72.8,0.66,659,31.8
12709,21239,6,106.2,0.89,534,30.7
12709,21240,5,136.2,0.69,547,31.6
12709,21242,7,103.5,0.36,623,32.0
12709,21243,5,155.5,0.43,623,27.2
12709,21485,5,145.0,0.66,582,16.8
12709,21592,5,166.2,0.58,667,31.2
12709,21658,7,96.7,0.5,582,25.7
12709,21916,5,171.2,0.37,687,30.0
12709,22333,6,133.0,0.65,667,49.3
12709,22354,6,131.4,0.64,659,19.3
12709,22423,8,82.7,0.47,582,25.6
12709,22467,7,89.3,0.59,538,34.9
12709,22489,6,102.0,0.47,511,36.7
12709,22625,8,80.6,0.87,567,16.8
12709,22627,9,63.5,0.5,511,12.0
12709,47590A,5,152.2,0.63,611,22.0
12709,47590B,6,122.0,0.87,611,20.0
12709,85049E,6,102.0,0.77,513,35.0
12709,POST,9,85.4,0.76,687,4.0
12712,15056BL,7,61.3,0.93,370,9.9
12712,15056N,11,55.9,0.68,563,6.8
12712,15056P,8,76.6,0.78,539,5.6
12712,20702,7,76.5,0.82,462,10.7
12712,22171,7,34.0,0.6,207,6.9
12712,22173,7,36.0,0.54,220,14.9
12712,82494L,5,35.0,0.36,142,9.6
12712,POST,21,34.6,0.58,701,2.1
12714,20676,5,172.2,0.45,690,14.4
12714,20677,5,172.2,0.45,690,12.8
12714,20679,5,181.0,0.68,726,4.8
12714,20727,5,148.0,0.3,593,14.0
12714,22383,5,120.5,0.35,483,14.0
12714,84879,5,122.8,0.46,493,24.0
12714,POST,12,65.5,0.33,726,5.9
12720,21080,5,122.5,0.43,491,12.0
12720,21238,5,102.2,0.44,412,12.8
12720,21843,5,113.0,0.68,454,1.4
12720,21880,5,122.2,0.61,491,16.8
12720,21980,6,82.2,0.68,412,32.0
12720,21986,5,116.2,0.65,467,52.8
12720,22197,6,80.6,0.6,405,18.0
12720,22326,6,29.0,0.44,147,6.0
12720,22624,5,91.2,0.64,366,2.8
12720,22961,6,72.8,0.71,366,16.0
12720,85099B,5,122.5,0.48,491,14.0
12720,POST,15,35.5,0.58,503,3.5
12721,POST,8,62.3,0.37,440,2.6
12724,POST,7,87.8,0.49,530,1.9
12726,21080,9,74.0,0.3,595,21.3
12726,21086,10,65.7,0.39,595,28.8
12726,21094,10,65.7,0.39,595,30.0
12726,22435,5,100.2,0.64,402,21.6
12726,22492,7,66.7,0.64,402,56.6
12726,22531,7,59.2,0.36,358,68.6
12726,22544,6,118.6,0.4,595,50.0
12726,22620,6,80.0,0.62,402,22.0
12726,POST,11,59.0,0.46,595,1.6
12727,22090,5,116.5,0.22,467,16.8
12727,22215,7,92.7,0.28,559,12.3
12727,84988,5,116.5,0.54,467,21.6
12727,POST,10,80.0,0.46,644,4.3
12728,POST,5,77.8,0.81,312,1.6
12731,10002,6,63.4,0.39,319,76.0
12731,10125,5,56.8,0.24,230,90.0
12731,20682,10,68.8,0.26,624,19.2
12731,20685,9,77.5,0.26,624,12.2
12731,20725,10,46.0,0.37,418,21.0
12731,20727,5,92.2,0.61,371,20.0
12731,21524,8,88.9,0.49,624,10.0
12731,21558,5,106.5,0.67,429,19.6
12731,21563,6,115.0,0.45,577,11.0
12731,21889,5,104.0,0.16,418,19.2
12731,21914,7,58.8,0.28,356,29.1
12731,21915,7,58.8,0.28,356,29.1
12731,22134,6,100.0,0.26,503,22.0
12731,22139,5,64.8,0.28,261,24.0
12731,22352,9,71.6,0.36,577,18.2
12731,22423,5,97.2,0.58,390,17.2
12731,22492,6,83.4,0.67,418,78.0
12731,22558,6,99.6,0.55,501,52.0
12731,22629,8,59.4,0.52,418,19.0
12731,22630,6,48.0,0.33,242,15.3
12731,22662,7,47.7,0.36,289,18.6
12731,22699,5,104.2,0.26,418,19.2
12731,22745,5,71.8,0.3,289,16.8
12731,22748,5,71.8,0.3,289,16.8
12731,23007,5,57.0,0.47,230,10.8
12731,23010,5,57.0,0.48,230,8.4
12731,48138,7,93.2,0.4,562,11.4
12731,84879,12,56.3,0.32,624,146.7
12731,85014B,5,148.8,0.49,596,62.4
12747,21136,9,53.1,0.61,427,14.2
12747,21754,9,88.1,0.5,710,3.7
12747,22120,5,90.8,0.54,366,3.0
12747,48138,6,114.2,0.84,573,1.8
12747,48173C,5,137.0,1.07,549,2.0
12747,71459,5,86.0,0.89,345,14.4
12747,71477,7,50.8,0.53,308,16.1
12747,82482,11,72.6,0.52,730,21.8
12747,82484,13,48.9,0.61,593,26.8
12747,82486,5,154.0,0.49,618,2.0
12747,82494L,14,55.8,0.64,730,15.4
12747,84879,12,54.2,0.67,600,15.3
12747,85062,10,59.9,0.6,542,24.0
12747,85064,5,47.8,0.57,192,6.8
12747,85099F,8,76.4,0.56,539,15.0
12747,85123A,12,65.2,0.74,721,8.0
12748,11001,5,151.2,0.65,607,19.4
12748,15034,6,72.2,0.86,363,22.0
12748,15036,6,127.6,0.67,640,14.2
12748,16236,10,59.3,1.71,420,14.0
12748,16237,13,66.8,1.58,674,8.8
12748,17003,7,118.2,2.02,712,23.9
12748,20711,5,106.5,0.21,427,1.6
12748,20712,6,106.0,0.87,531,1.8
12748,20713,6,73.0,0.9,294,1.5
12748,20717,9,63.5,0.79,511,3.3
12748,20718,7,108.2,0.76,651,4.0
12748,20724,7,104.7,0.68,630,5.7
12748,20725,12,63.4,1.03,638,2.2
12748,20726,14,47.8,0.8,626,1.8
12748,20727,17,42.9,1.06,647,2.4
12748,20728,13,53.2,0.75,644,1.9
12748,20751,6,99.5,1.38,401,2.0
12748,20755,5,103.0,0.68,413,1.6
12748,20914,8,78.0,0.76,550,2.6
12748,20963,5,96.0,1.22,386,6.4
12748,20967,6,64.8,1.11,262,2.3
12748,20969,5,147.2,0.71,591,2.0
12748,20970,8,97.8,0.67,591,1.9
12748,20971,6,117.4,0.7,591,8.7
12748,20972,8,85.9,1.48,605,6.8
12748,20974,10,74.4,1.13,674,9.7
12748,20975,7,64.8,1.24,390,17.6
12748,20978,7,104.7,0.86,632,6.7
12748,20981,7,79.4,1.59,399,5.3
12748,20982,10,90.3,0.9,636,5.5
12748,20983,5,164.0,0.56,658,6.4
12748,20986,7,63.3,1.3,382,7.0
12748,20992,17,40.8,1.52,660,14.1
12748,20996,7,68.3,0.9,413,11.0
12748,21034,45,18.4,1.04,647,2.2
12748,21064,5,90.2,0.92,362,1.4
12748,21078,5,117.2,0.47,471,2.6
12748,21080,13,55.2,0.92,612,2.5
12748,21094,7,111.7,0.65,672,2.4
12748,21098,15,38.0,2.14,424,3.7
12748,21107,6,176.2,0.76,707,5.7
12748,21108,6,139.6,0.93,700,18.5
12748,21110,5,142.2,0.63,571,1.2
12748,21121,11,66.7,0.95,670,2.1
12748,21122,8,77.8,0.91,391,2.2
12748,21124,6,110.8,0.7,555,2.3
12748,21162,6,85.5,1.17,344,1.2
12748,21165,5,83.5,0.55,336,3.0
12748,21166,7,65.4,1.08,329,1.0
12748,21174,6,116.6,0.89,586,2.8
12748,21175,5,97.0,1.07,389,2.0
12748,21201,6,94.6,0.72,475,1.7
12748,21212,13,61.5,1.13,620,1.9
12748,21213,5,148.8,0.46,597,2.2
12748,21231,7,12.8,0.75,80,5.1
12748,21232,7,52.5,1.58,317,6.0
12748,21326,6,74.0,0.8,373,22.7
12748,21327,9,79.6,1.12,640,2.7
12748,21328,12,42.1,0.99,382,2.6
12748,21329,10,79.2,1.4,638,3.0
12748,21390,5,142.8,0.75,573,7.8
12748,21429,15,51.2,1.48,570,2.6
12748,21430,5,106.0,0.87,425,1.6
12748,21479,14,34.4,1.99,418,2.3
12748,21485,7,107.0,0.81,644,2.3
12748,21497,6,133.0,1.27,666,25.0
12748,21506,5,165.2,1.31,663,14.4
12748,21576,5,81.5,0.22,328,2.2
12748,21584,7,65.5,0.58,397,2.0
12748,21591,6,139.4,0.84,700,1.8
12748,21592,9,95.0,1.16,670,1.2
12748,21621,7,120.5,0.42,726,1.7
12748,21624,6,69.4,1.15,350,1.7
12748,21640,5,104.5,1.34,420,8.2
12748,21642,5,136.2,0.94,547,20.2
12748,21644,5,78.2,1.19,314,4.6
12748,21677,5,166.2,0.71,666,8.4
12748,21700,5,122.5,1.02,492,5.2
12748,21703,6,82.0,0.99,412,23.8
12748,21713,5,132.2,0.64,531,2.4
12748,21723,6,97.8,0.54,490,2.5
12748,21724,7,81.5,0.44,490,2.9
12748,21725,8,69.7,0.77,490,2.2
12748,21726,5,80.8,0.56,324,2.8
12748,21755,5,150.5,0.73,603,2.2
12748,21787,6,70.8,0.53,357,6.0
12748,21788,5,164.2,0.66,658,2.6
12748,21789,7,131.2,0.84,658,2.6
12748,21790,10,74.4,1.15,674,6.2
12748,21829,7,97.7,0.9,589,51.4
12748,21830,7,58.6,0.85,296,48.0
12748,21832,6,80.4,1.1,403,1.5
12748,21833,5,132.0,1.08,529,9.6
12748,21843,5,142.0,0.67,569,27.6
12748,21866,6,131.6,1.06,661,8.0
12748,21868,6,102.2,0.69,513,6.0
12748,21872,5,89.5,0.76,359,15.4
12748,21877,6,66.6,0.59,335,4.8
12748,21888,7,142.0,0.6,712,1.0
12748,21889,7,102.7,0.87,619,13.4
12748,21891,7,93.5,1.25,564,2.1
12748,21892,10,80.0,1.13,644,2.5
12748,21899,5,152.0,0.41,610,36.8
12748,21900,7,91.8,0.78,554,26.1
12748,21912,6,131.0,0.73,657,1.0
12748,21914,13,33.3,1.76,371,8.3
12748,21915,7,62.2,0.51,376,11.7
12748,21916,6,121.6,0.73,610,4.2
12748,21917,5,155.2,0.52,622,5.2
12748,21928,11,64.8,1.07,652,3.2
12748,21929,8,89.7,1.24,631,2.4
12748,21930,17,43.2,1.28,655,2.1
12748,21931,14,49.1,0.83,643,3.0
12748,21932,7,148.5,0.59,596,1.6
12748,21933,7,81.3,0.43,491,1.3
12748,21936,7,101.0,0.87,609,1.3
12748,21976,6,109.2,0.61,547,18.0
12748,21977,8,80.0,0.76,562,2.0
12748,21980,6,70.0,1.43,353,10.3
12748,21982,6,88.2,0.75,354,9.5
12748,21983,5,102.5,1.01,411,12.6
12748,21985,7,109.2,1.08,658,9.7
12748,21990,16,38.6,1.16,392,2.2
12748,21992,7,65.7,1.12,396,2.3
12748,21993,7,57.6,0.8,290,2.1
12748,22030,10,81.2,1.02,734,13.2
12748,22059,5,72.0,1.28,290,14.2
12748,22071,5,100.5,1.03,404,78.6
12748,22075,6,144.0,1.01,721,1.8
12748,22077,9,65.8,0.86,530,4.9
12748,22082,11,73.4,1.16,666,3.5
12748,22083,7,111.2,0.61,670,3.7
12748,22086,20,26.2,2.47,427,2.8
12748,22088,5,122.2,1.04,490,2.4
12748,22090,6,126.6,0.73,635,5.0
12748,22091,7,78.8,1.06,395,1.3
12748,22095,12,62.4,0.87,503,2.1
12748,22097,9,32.0,1.02,259,2.4
12748,22109,8,111.8,1.16,674,1.1
12748,22111,6,129.8,1.01,650,2.2
12748,22112,7,72.0,1.28,435,2.4
12748,22130,7,70.8,1.43,427,12.4
12748,22138,8,93.9,1.83,660,1.9
12748,22139,8,58.6,1.66,413,1.9
12748,22141,9,50.9,1.92,360,11.7
12748,22142,6,74.4,1.7,375,3.5
12748,22144,6,73.0,1.54,367,2.5
12748,22147,6,120.6,0.55,605,4.5
12748,22149,6,108.6,0.78,545,2.0
12748,22150,9,82.2,0.87,661,1.6
12748,22151,5,97.2,0.76,391,10.8
12748,22158,5,98.8,1.42,397,1.2
12748,22185,6,128.8,0.74,647,6.0
12748,22192,5,97.0,0.37,390,1.0
12748,22196,7,66.3,0.69,401,9.7
12748,22197,24,33.8,1.19,620,7.9
12748,22208,8,52.0,1.27,368,5.1
12748,22209,6,92.8,0.79,373,2.7
12748,22210,6,75.4,0.84,380,6.3
12748,22211,5,87.0,0.7,350,4.8
12748,22222,5,155.0,0.69,621,1.4
12748,22271,5,127.5,0.94,512,1.6
12748,22276,5,77.2,0.69,310,1.6
12748,22278,5,154.2,0.7,618,2.0
12748,22279,5,96.0,1.54,386,3.2
12748,22295,6,42.2,1.22,213,10.7
12748,22296,9,65.9,0.89,531,8.0
12748,22297,7,110.2,1.07,664,46.3
12748,22315,9,109.3,0.8,658,1.0
12748,22328,5,156.0,1.36,626,1.0
12748,22332,5,159.0,0.8,637,2.2
12748,22348,6,113.0,0.89,568,12.8
12748,22355,5,124.8,0.49,500,5.4
12748,22356,9,46.9,0.96,379,4.7
12748,22371,6,83.5,1.09,335,1.5
12748,22382,19,42.2,1.42,643,2.0
12748,22383,15,54.3,1.16,658,1.8
12748,22384,12,57.5,0.7,635,2.1
12748,22385,8,86.4,0.69,608,4.5
12748,22386,14,56.7,0.77,630,2.5
12748,22396,5,58.5,0.52,235,2.4
12748,22411,13,59.5,0.84,658,3.1
12748,22423,13,52.2,0.71,631,1.4
12748,22429,6,72.0,0.42,363,2.7
12748,22435,8,96.2,0.77,578,2.9
12748,22443,6,42.0,0.93,213,1.5
12748,22456,6,121.6,0.66,610,2.5
12748,22457,15,45.8,0.54,603,6.8
12748,22467,5,68.2,0.5,275,4.0
12748,22469,7,89.3,1.11,540,4.6
12748,22470,10,65.5,1.57,527,2.0
12748,22488,9,75.6,0.85,610,7.8
12748,22489,6,86.0,1.5,432,12.8
12748,22493,5,97.8,1.28,392,4.4
12748,22508,7,59.7,1.13,360,1.6
12748,22530,6,56.8,1.02,228,11.3
12748,22534,5,140.2,0.98,562,15.6
12748,22537,5,94.8,0.86,381,5.2
12748,22551,8,87.5,0.99,528,2.2
12748,22553,12,57.4,1.1,521,1.9
12748,22554,14,44.2,1.01,535,1.8
12748,22555,8,83.3,0.87,587,4.1
12748,22556,8,77.1,0.9,542,1.1
12748,22557,13,65.5,1.0,528,2.2
12748,22558,10,70.1,0.87,564,1.5
12748,22560,5,150.2,0.52,603,6.8
12748,22561,12,59.7,1.1,603,5.0
12748,22562,5,99.2,1.42,399,1.2
12748,22563,6,99.2,1.42,399,1.5
12748,22567,6,123.4,0.87,619,1.5
12748,22577,9,55.3,1.85,391,8.1
12748,22578,8,68.5,1.58,414,9.9
12748,22579,7,80.8,1.48,406,12.6
12748,22580,6,94.5,1.65,380,1.5
12748,22581,5,104.0,1.29,418,8.6
12748,22586,5,85.8,0.79,345,10.4
12748,22596,7,69.2,1.36,418,14.7
12748,22602,5,105.5,1.64,423,2.4
12748,22616,7,79.6,0.79,401,6.6
12748,22632,6,100.5,1.42,405,2.0
12748,22633,14,45.4,2.26,414,6.6
12748,22645,5,120.2,0.56,482,4.2
12748,22659,8,78.7,0.9,475,2.1
12748,22662,7,67.0,0.8,403,1.9
12748,22666,7,69.3,1.16,418,4.6
12748,22694,7,64.8,1.89,392,4.0
12748,22697,8,54.9,1.01,386,5.0
12748,22698,6,78.8,0.69,395,5.2
12748,22699,5,77.8,1.05,312,6.2
12748,22727,10,45.0,1.22,410,1.8
12748,22728,5,94.8,0.89,381,1.8
12748,22737,7,71.0,1.46,429,5.0
12748,22745,7,94.5,1.46,380,2.4
12748,22748,10,55.6,1.94,394,2.1
12748,22749,7,100.5,0.97,405,1.3
12748,22750,6,101.0,1.42,405,1.2
12748,22752,6,87.4,0.84,439,2.2
12748,22753,7,89.8,1.35,451,4.3
12748,22755,8,73.0,0.99,441,5.0
12748,22776,5,101.5,0.26,408,1.4
12748,22810,6,95.2,0.83,383,1.7
12748,22818,6,75.4,1.33,380,22.0
12748,22835,5,98.0,1.0,393,1.6
12748,22865,10,76.8,1.79,387,6.3
12748,22866,6,86.8,1.51,435,2.2
12748,22867,9,50.4,1.99,405,2.2
12748,22900,15,33.2,1.02,405,1.8
12748,22906,12,45.6,0.99,415,2.5
12748,22907,5,78.2,0.83,314,1.6
12748,22908,5,38.2,0.88,153,1.4
12748,22909,11,45.9,2.11,417,3.7
12748,22910,9,68.2,1.54,412,2.2
12748,22940,8,72.2,1.01,364,2.0
12748,22951,6,76.0,0.8,382,2.3
12748,22952,7,66.0,1.17,399,2.6
12748,22959,6,103.0,1.42,414,29.2
12748,22970,7,18.5,0.7,115,4.4
12748,22971,5,28.5,0.69,115,2.4
12748,22989,6,40.5,0.65,163,3.2
12748,22992,7,52.6,1.05,265,3.1
12748,22993,13,21.7,0.8,221,4.3
12748,22998,6,45.8,0.61,231,10.2
12748,23083,5,14.8,0.99,60,3.6
12748,23084,10,3.4,0.55,21,4.6
12748,23156,6,41.8,0.93,170,1.8
12748,23191,6,30.5,0.6,123,1.5
12748,23192,9,22.7,0.8,162,2.2
12748,23198,8,14.3,1.38,105,3.1
12748,23199,11,20.8,0.75,212,2.0
12748,23200,7,30.8,0.54,187,4.6
12748,23201,9,29.1,0.81,206,2.1
12748,23202,11,18.4,0.45,169,2.9
12748,23203,5,41.2,0.85,166,8.8
12748,23206,5,34.5,0.71,139,2.6
12748,23207,7,31.5,0.96,191,1.9
12748,23240,5,18.5,1.0,75,5.0
12748,23245,7,28.8,0.61,176,1.0
12748,23263,6,33.2,1.01,167,4.0
12748,23264,6,41.5,0.79,167,5.8
12748,23265,6,40.2,0.84,163,4.0
12748,23266,5,41.2,0.79,167,6.6
12748,23300,11,23.6,1.35,191,2.2
12748,23301,11,20.4,1.01,167,2.3
12748,23310,6,32.8,1.28,166,53.0
12748,23319,6,10.0,0.73,41,5.8
12748,23320,10,8.6,1.23,64,2.2
12748,23332,6,10.0,0.24,40,2.8
12748,23344,8,28.8,1.32,176,3.1
