cid,stock,n,mean_iv,cv,span,mean_qty
14334,84945,8,78.3,0.28,551,21.0
12727,22215,7,92.7,0.28,559,12.3
16873,20963,7,110.0,0.28,663,11.4
12731,21914,7,58.8,0.28,356,29.1
12731,21915,7,58.8,0.28,356,29.1
13728,48129,5,97.0,0.28,390,2.8
17426,20970,5,129.5,0.28,519,4.8
12731,22139,5,64.8,0.28,261,24.0
17611,84946,8,99.7,0.28,701,7.5
17426,20969,5,129.5,0.28,519,4.8
17677,23203,8,25.7,0.28,184,100.0
15498,22423,8,70.0,0.28,494,3.4
15550,22178,5,93.2,0.28,374,9.6
13381,22626,5,118.5,0.28,475,2.0
17338,21524,6,46.6,0.28,235,2.0
13373,20969,6,134.0,0.28,672,5.3
13097,21868,15,39.7,0.28,564,10.0
17323,20719,5,140.2,0.28,562,9.0
15555,22295,5,163.2,0.28,655,6.2
16409,84596B,7,80.2,0.28,484,5.1
14099,15056BL,5,99.5,0.28,400,2.6
14849,22665,6,69.4,0.28,349,6.0
14646,21213,12,64.5,0.28,649,122.1
12759,22629,5,96.0,0.28,385,12.0
15289,85175,5,147.8,0.28,592,57.6
12557,20728,5,103.8,0.28,416,136.0
15382,22630,5,105.5,0.28,423,14.4
14911,16219,5,132.8,0.28,533,31.2
14334,22077,7,73.8,0.28,446,12.0
12681,84692,5,136.5,0.28,548,30.0
13089,21749,5,78.0,0.28,313,6.0
17426,22570,5,129.5,0.28,519,4.8
16558,22444,6,42.4,0.28,214,28.0
14291,22630,6,87.4,0.28,439,12.0
15722,90209C,5,123.0,0.28,494,50.4
15356,20727,5,76.5,0.28,308,3.6
15321,22273,5,150.5,0.28,603,6.0
14291,22492,8,80.4,0.28,566,36.0
14911,23208,5,50.2,0.28,204,14.0
17426,22568,5,129.5,0.28,519,4.8
13004,21790,5,128.2,0.28,514,12.0
17735,21975,5,105.0,0.28,421,24.0
13520,21914,5,104.0,0.28,417,16.8
13520,22328,5,85.5,0.28,343,18.0
15058,22147,8,85.7,0.28,603,11.4
16670,21843,7,71.8,0.28,435,2.3
18168,22189,5,108.0,0.28,433,6.0
17338,82494L,5,68.0,0.28,273,5.6
13001,21172,5,143.8,0.28,577,8.6
15513,22699,6,54.6,0.28,275,7.0
16873,20961,7,110.0,0.28,663,11.4
16145,21212,5,135.5,0.28,543,24.0
16686,20970,5,81.8,0.28,329,1.0
13798,85152,8,85.6,0.29,602,48.0
13081,21975,6,132.8,0.29,665,24.0
17231,22766,6,59.4,0.29,299,3.0
13157,84077,6,104.6,0.29,525,72.0
17809,21523,7,70.0,0.29,422,32.9
16940,20726,6,110.2,0.29,553,5.0
13316,22568,5,150.0,0.29,602,33.6
13316,84568,5,126.2,0.29,508,2016.0
15660,22383,6,100.8,0.29,507,10.0
15708,22457,6,56.8,0.29,287,4.7
13394,21980,5,155.0,0.29,622,33.6
16686,22489,5,130.8,0.29,525,5.0
15547,21733,5,92.5,0.29,372,3.2
15547,21166,7,71.3,0.29,430,2.7
13451,22382,8,85.4,0.29,601,3.1
13798,21175,9,80.0,0.29,643,48.0
15529,84535B,5,75.8,0.29,306,4.0
17220,22840,5,64.8,0.29,260,1.6
17220,22841,5,64.8,0.29,260,1.6
13562,21928,6,118.0,0.29,592,10.0
13562,21929,6,118.0,0.29,592,10.0
13562,22411,6,118.0,0.29,592,10.0
15498,85099B,6,70.2,0.29,354,21.7
15493,85124C,6,100.4,0.29,505,1.5
15493,82600,6,100.4,0.29,505,1.5
13593,22173,5,85.8,0.29,344,6.0
13593,84406B,5,69.5,0.29,279,3.8
13048,85099C,5,141.5,0.29,567,9.0
13047,85123A,5,131.8,0.29,527,36.8
13081,21563,5,173.5,0.29,695,14.4
12990,85099F,6,117.0,0.29,588,18.3
13451,21671,6,94.6,0.29,475,9.0
15270,22189,7,150.8,0.29,604,19.4
17049,22690,6,88.0,0.29,441,2.0
15005,20712,6,104.6,0.29,525,2.0
14415,84997A,6,47.4,0.29,239,2.2
15093,48184,5,74.8,0.29,300,9.0
16735,84755,7,90.0,0.29,543,34.3
14944,21498,5,141.2,0.29,566,35.0
17365,22333,8,67.6,0.29,476,10.8
16456,21928,6,103.6,0.29,521,18.3
17581,20725,6,119.0,0.29,597,11.7
14911,22704,5,97.2,0.29,389,40.0
14049,22029,6,119.6,0.29,600,12.0
12594,22139,5,92.0,0.29,369,9.0
16523,48111,5,166.8,0.29,669,5.2
12583,22729,5,55.0,0.29,222,6.4
12540,82494L,5,103.8,0.29,416,6.0
17667,20972,6,117.2,0.29,588,12.0
12867,84879,12,62.7,0.29,696,14.5
14395,22505,8,79.3,0.29,558,3.8
14298,22224,6,57.4,0.29,289,11.3
14156,82583,6,88.8,0.29,446,144.0
14167,72802C,6,116.4,0.29,584,4.3
14167,72803A,8,91.0,0.29,641,3.8
14167,72807A,8,91.0,0.29,641,4.5
14167,72807B,8,91.0,0.29,641,4.2
14167,72807C,8,91.0,0.29,641,4.9
16033,22384,6,70.6,0.29,356,3.8
15203,20727,5,150.0,0.29,600,10.0
14189,22730,6,54.0,0.29,272,4.0
14194,21731,5,165.8,0.29,665,12.0
16115,22993,7,41.8,0.29,254,3.9
15059,85061W,6,63.8,0.29,322,14.7
17604,22412,5,80.2,0.29,324,2.2
17604,21907,5,80.2,0.29,324,1.6
12990,85099B,6,117.0,0.29,588,25.0
17059,20713,6,121.4,0.29,610,2.0
14895,21232,7,119.8,0.29,721,17.1
14156,21469,5,112.0,0.29,450,7.2
12476,22624,5,113.8,0.29,455,2.8
15358,22568,8,81.9,0.29,575,5.0
14649,17084R,6,136.4,0.29,683,108.0
17428,21539,5,77.8,0.29,312,3.6
16401,21986,6,68.2,0.29,344,25.2
12474,22898,5,92.8,0.29,372,9.6
17426,20713,5,162.5,0.29,652,10.0
14713,21500,6,101.6,0.29,510,25.0
14828,20724,6,78.6,0.29,395,100.0
18230,22412,6,98.8,0.29,496,14.7
17511,21238,7,103.2,0.29,623,96.0
15856,79321,9,82.9,0.29,666,25.7
18230,22413,5,123.8,0.29,496,8.4
16945,21928,6,129.2,0.29,518,10.0
12421,POST,6,97.4,0.29,489,1.3
12451,21731,5,115.5,0.29,463,16.8
12451,22554,5,115.5,0.29,463,38.4
16525,21916,6,98.2,0.29,493,24.0
14730,21929,5,68.5,0.29,275,1.4
14649,85123A,6,136.4,0.29,683,24.0
18161,84879,6,72.2,0.3,364,17.3
18260,71459,7,68.8,0.3,417,46.3
12540,21212,9,64.6,0.3,521,24.0
12714,20727,5,148.0,0.3,593,14.0
14210,85123A,5,125.8,0.3,505,6.0
14276,20728,5,119.5,0.3,479,10.0
12726,21080,9,74.0,0.3,595,21.3
14188,85099B,5,69.5,0.3,279,22.0
14188,20725,5,69.5,0.3,279,14.0
12731,22745,5,71.8,0.3,289,16.8
12731,22748,5,71.8,0.3,289,16.8
14286,21507,5,172.2,0.3,689,16.8
14732,21754,5,109.5,0.3,439,3.6
16746,22664,6,98.8,0.3,497,7.5
15615,85123A,6,133.4,0.3,669,32.0
18145,85099B,5,117.8,0.3,473,10.0
16409,20765,7,103.8,0.3,625,1.1
16700,22662,5,53.5,0.3,216,10.0
17913,85123A,8,31.1,0.3,221,3.9
18145,20725,5,117.8,0.3,473,10.0
15078,23202,10,21.2,0.3,196,12.0
17802,82486,6,128.2,0.3,644,4.0
14156,23206,5,44.8,0.3,181,14.0
14188,22379,5,69.5,0.3,279,16.0
14286,22027,5,172.2,0.3,689,14.4
14676,22563,7,97.3,0.3,586,65.1
13081,21982,8,78.7,0.3,554,27.0
13394,21080,6,109.4,0.3,549,12.0
14606,20764,5,104.8,0.3,421,1.0
16905,15056BL,5,169.8,0.3,681,2.2
18226,20972,5,111.5,0.3,446,12.0
18225,23168,5,44.8,0.3,181,14.4
18225,22411,7,81.2,0.3,490,12.3
17416,20972,8,99.1,0.3,695,13.5
17511,21244,5,141.5,0.3,568,115.2
14911,21363,6,65.4,0.3,329,4.0
17365,22713,5,85.8,0.3,345,12.0
16705,21137,7,104.7,0.3,631,22.3
13317,21212,6,97.0,0.3,487,24.0
14978,21955,5,108.5,0.3,436,1.8
16393,21577,5,160.5,0.3,644,2.4
18260,21080,5,55.2,0.3,224,12.0
16705,22960,8,49.1,0.3,347,15.0
13451,20724,7,99.8,0.3,601,4.3
16748,21930,6,101.8,0.3,511,15.0
13081,22629,5,82.0,0.3,329,14.4
13305,22741,5,72.2,0.3,291,48.0
12668,22063,5,104.2,0.3,417,6.0
13451,22348,8,85.4,0.3,601,11.2
13451,84991,7,83.2,0.3,502,6.6
17364,22570,5,105.5,0.3,422,3.6
16477,20728,5,88.0,0.3,353,12.0
15030,22178,5,93.8,0.3,376,97.2
12530,85099B,8,82.7,0.3,582,17.5
16145,22219,5,108.8,0.3,435,12.0
14291,22629,8,70.4,0.3,495,12.0
12683,23156,5,53.8,0.3,216,19.2
18223,20724,7,95.2,0.3,573,10.0
14286,22029,5,172.2,0.3,689,14.4
17802,82494L,6,128.2,0.3,644,6.3
16407,22772,5,50.0,0.3,201,13.4
13769,82494L,7,103.0,0.3,621,6.0
13615,21217,5,69.5,0.3,280,1.0
16033,22637,6,80.6,0.3,405,3.7
13842,84879,7,64.2,0.3,387,9.1
16409,20676,7,103.7,0.3,625,7.1
12949,82486,8,100.3,0.3,705,3.5
15805,79321,7,87.8,0.3,530,4.6
16033,23148,5,51.2,0.3,206,5.4
16409,20677,7,103.7,0.3,625,5.9
16456,21930,6,103.6,0.3,521,18.3
17652,47590B,5,54.8,0.3,220,3.0
13021,85099C,5,141.2,0.3,567,12.0
12935,22149,5,80.8,0.3,325,6.0
13048,22356,7,110.7,0.3,667,11.4
14056,48187,6,53.4,0.3,268,1.2
13026,17003,5,158.0,0.3,633,86.4
14062,21165,9,68.2,0.3,549,48.0
18094,21232,6,123.4,0.3,619,92.0
12839,23204,10,21.3,0.3,195,12.0
13815,21094,6,98.4,0.3,493,14.0
13048,21931,7,110.7,0.3,667,10.0
12971,21463,14,45.7,0.3,599,15.0
16409,20675,7,103.8,0.3,625,6.0
15493,22059,5,144.5,0.3,580,2.6
13869,22188,6,72.4,0.3,363,4.5
12935,22090,6,85.2,0.3,428,11.0
17675,22381,9,24.5,0.31,200,11.7
17841,22980,6,51.0,0.31,257,2.0
16409,21872,5,84.2,0.31,339,1.6
13993,21155,6,77.8,0.31,390,8.0
14298,22804,5,84.0,0.31,338,17.6
14648,22296,5,46.8,0.31,188,14.8
16686,21034,5,132.5,0.31,531,1.8
16279,20723,6,41.6,0.31,210,15.0
13081,21981,8,78.9,0.31,554,33.0
15529,47591D,6,73.6,0.31,371,3.8
15529,22616,6,73.6,0.31,371,7.5
17320,21326,5,101.2,0.31,407,31.2
17416,22385,6,108.8,0.31,545,10.0
12472,85049E,5,101.5,0.31,408,14.4
14646,84978,5,92.2,0.31,372,64.8
14849,22721,5,73.2,0.31,293,3.2
16948,20975,6,78.4,0.31,394,32.0
15727,22383,5,137.8,0.31,553,10.0
14286,16161U,5,177.8,0.31,712,25.0
14849,21928,9,55.6,0.31,449,12.2
12759,85123A,7,113.5,0.31,683,9.4
15023,20711,6,79.6,0.31,399,3.5
17191,22500,6,89.8,0.31,451,2.7
18223,48194,7,66.3,0.31,401,2.3
14911,22325,6,116.8,0.31,587,3.5
14911,22318,5,175.0,0.31,701,7.2
16383,85049F,5,149.0,0.31,598,4.0
13004,22771,7,58.0,0.31,352,12.0
17139,22699,5,107.8,0.31,432,7.2
12633,POST,7,77.3,0.31,466,4.1
12867,22718,8,57.3,0.31,404,18.0
12583,22556,10,51.0,0.31,462,25.2
12583,21212,5,178.2,0.31,714,24.0
15547,85230E,5,149.2,0.31,598,23.4
13394,21985,6,124.2,0.31,622,32.0
16705,23050,6,45.4,0.31,229,3.0
14044,21175,5,125.5,0.31,503,1.0
13451,21161,5,47.2,0.31,190,5.4
17673,22435,6,96.4,0.31,484,9.5
17686,22411,7,87.2,0.31,526,10.0
12872,47590B,7,40.8,0.31,248,2.0
14060,22717,5,96.0,0.31,386,21.6
17581,23200,5,44.8,0.31,180,30.0
17863,21509,6,101.2,0.31,507,20.0
17180,22055,6,125.6,0.31,630,2.5
17675,22193,15,20.4,0.31,292,4.1
17581,23202,5,44.8,0.31,180,24.0
17581,23203,5,44.8,0.31,180,38.0
17581,23298,5,44.8,0.31,180,13.6
12490,85099B,11,69.6,0.31,701,17.3
17364,22693,5,75.0,0.31,302,24.0
12708,22423,5,135.8,0.31,545,1.0
16033,22120,5,76.0,0.31,306,1.2
14099,21175,10,67.1,0.31,609,7.4
17338,22219,7,71.0,0.31,428,5.0
18161,22720,5,75.5,0.31,304,3.6
15755,85099B,6,136.6,0.31,685,10.0
15370,22848,5,84.0,0.31,339,4.0
13078,84050,7,59.0,0.31,356,72.0
18069,20727,5,155.2,0.31,622,1.4
12415,22273,5,103.0,0.31,414,49.2
12408,POST,7,77.2,0.31,465,4.1
12779,22057,5,152.2,0.31,611,16.8
16532,79321,5,150.5,0.31,603,393.6
14167,72802B,6,127.8,0.31,641,4.7
17913,84997B,5,59.2,0.31,238,3.0
12949,85232B,5,83.5,0.31,335,3.6
18118,47591D,5,65.2,0.31,263,1.4
13815,POST,7,106.8,0.31,642,5.9
14732,22171,8,98.6,0.31,693,2.0
15615,84970L,6,94.4,0.31,475,14.0
13050,82494L,13,55.2,0.31,667,6.2
17644,10125,5,134.8,0.31,541,24.0
14135,21201,5,156.0,0.31,625,48.0
16670,21523,5,93.8,0.31,376,2.0
14189,82580,5,85.8,0.31,345,16.8
12613,POST,9,95.0,0.31,668,3.3
13534,85099C,14,41.5,0.31,502,15.7
14651,84879,5,140.8,0.31,564,11.2
16945,22411,6,79.4,0.31,398,11.7
13081,21121,5,173.5,0.31,695,24.0
16938,22139,5,143.5,0.31,575,2.8
15078,20658,6,81.8,0.31,411,12.0
13081,21164,6,132.8,0.31,665,10.0
14205,21212,5,94.0,0.31,378,24.0
14210,21217,7,99.2,0.31,597,1.7
16713,22170,9,87.8,0.31,705,2.9
15078,20717,5,52.2,0.31,211,10.0
13313,85123A,7,98.2,0.31,591,9.4
12553,POST,11,40.9,0.32,415,2.5
16701,21868,5,146.2,0.32,586,62.4
15615,23201,7,34.8,0.32,210,10.0
14044,22219,5,65.8,0.32,265,2.2
13089,22716,6,67.0,0.32,337,12.0
13408,21535,5,64.2,0.32,259,10.8
14676,22586,6,97.8,0.32,492,24.3
13798,85099F,10,58.6,0.32,532,100.0
18283,22553,6,120.4,0.32,605,1.3
14754,22189,5,161.0,0.32,646,4.4
16327,20726,10,57.9,0.32,526,5.8
12867,22661,9,58.8,0.32,475,7.0
14525,22296,6,120.6,0.32,606,15.0
14735,22725,6,77.4,0.32,389,8.0
13157,20727,5,124.5,0.32,500,14.0
13871,20725,5,168.0,0.32,674,10.0
18069,21155,5,132.2,0.32,532,2.2
14502,21385,5,64.2,0.32,258,3.4
17063,85099B,7,94.5,0.32,570,10.0
15547,84755,5,110.5,0.32,443,11.2
13319,21670,5,68.2,0.32,275,12.0
14040,48111,6,62.2,0.32,313,2.7
14676,22570,5,88.5,0.32,356,16.0
13268,21232,5,58.8,0.32,236,4.8
16550,21380,5,111.2,0.32,446,5.0
14676,22569,5,88.5,0.32,356,18.4
13319,84970S,5,92.2,0.32,372,14.4
16938,85123A,7,79.3,0.32,479,10.6
14688,22995,5,54.8,0.32,220,20.8
17511,21754,8,68.6,0.32,483,18.0
13982,21533,5,130.8,0.32,525,2.8
12437,22328,5,45.0,0.32,182,9.6
13238,85099C,5,141.2,0.32,567,10.0
14606,21849,5,79.8,0.32,321,1.6
14606,21556,5,104.5,0.32,421,1.0
12472,22242,9,50.2,0.32,408,16.0
14709,23201,8,28.0,0.32,200,15.0
14769,22030,5,105.8,0.32,425,14.4
16705,22328,5,67.5,0.32,272,12.0
13319,79067,6,68.2,0.32,343,4.7
14769,21559,8,79.9,0.32,562,5.4
14755,22771,8,53.3,0.32,377,12.0
14895,21175,5,172.0,0.32,689,13.2
16327,22219,10,71.1,0.32,645,16.3
14667,22690,5,99.2,0.32,398,2.8
15660,22189,5,146.5,0.32,586,7.2
17017,84375,5,59.5,0.32,239,14.4
12989,22301,5,52.0,0.32,210,84.0
13081,20675,6,82.0,0.32,413,9.3
16722,22704,6,87.2,0.32,438,33.3
14291,22708,6,83.4,0.32,419,25.0
16145,84625C,6,96.2,0.32,484,24.0
15719,84947,5,90.2,0.32,363,6.0
12867,20724,9,58.8,0.32,475,5.8
12867,20718,9,79.1,0.32,637,7.0
15421,21928,6,117.6,0.32,590,9.2
13564,21930,13,23.2,0.32,284,10.0
13081,22200,7,103.8,0.32,626,4.6
13078,85124B,7,36.0,0.32,218,6.0
17696,16237,5,100.2,0.32,403,30.0
15456,72232,5,108.5,0.32,436,14.4
15013,22083,6,37.4,0.32,189,1.7
13081,22131,6,96.4,0.32,483,10.0
12705,21154,5,129.2,0.32,518,10.0
15421,21929,6,117.6,0.32,590,8.7
12839,85099C,5,110.8,0.32,444,10.0
17700,84879,9,83.0,0.32,666,8.9
14194,85099F,5,160.0,0.32,642,10.0
16126,20969,9,75.6,0.32,609,10.0
14085,82580,5,67.8,0.32,272,3.8
16126,20970,9,75.6,0.32,609,10.0
14210,21533,10,55.7,0.32,505,3.9
16755,22131,5,139.5,0.32,560,8.0
15421,84997C,5,128.8,0.32,516,5.0
18102,21877,8,25.4,0.32,181,464.0
16126,22654,5,92.5,0.32,372,7.2
13520,22554,6,93.6,0.32,470,46.0
14467,47556B,5,47.8,0.32,192,2.8
15203,20725,7,117.2,0.32,705,10.0
13081,20723,6,94.0,0.32,472,11.7
16755,85123A,7,102.0,0.32,615,8.0
13047,22622,5,63.5,0.32,255,2.4
15394,22663,5,107.8,0.32,432,12.0
12731,84879,12,56.3,0.32,624,146.7
16103,21186,5,54.8,0.32,220,12.0
17757,22679,8,59.9,0.32,423,1.5
16814,82494L,7,47.5,0.32,287,12.3
13426,21506,5,136.0,0.32,547,14.4
17315,22457,5,84.2,0.32,338,5.8
14056,22899,7,46.8,0.32,282,2.1
15493,48116,5,154.8,0.32,622,1.0
15093,21175,7,102.0,0.32,614,24.9
17757,21534,5,117.0,0.32,469,1.4
15382,79321,8,102.4,0.32,720,13.0
16511,22139,5,105.0,0.32,422,2.2
16719,21498,5,122.0,0.32,490,25.0
13141,85123A,6,128.8,0.32,645,27.3
14107,51014C,7,112.7,0.32,678,29.1
13081,84988,6,132.8,0.32,665,14.0
14107,21787,5,120.2,0.32,483,24.0
17581,23201,6,42.2,0.32,213,15.0
17652,20725,5,59.2,0.32,238,10.0
17323,21124,6,127.0,0.32,637,3.0
14056,23275,6,36.0,0.32,182,9.0
13078,22037,5,82.0,0.32,329,12.0
15544,21989,5,129.5,0.32,519,14.4
13542,85123A,7,46.7,0.32,282,2.3
14401,82483,7,91.8,0.32,553,14.9
15769,20711,14,35.1,0.32,461,200.0
17139,22423,7,71.5,0.32,432,4.0
15493,21164,5,144.5,0.33,579,1.4
15164,22297,5,155.0,0.33,621,4.0
14156,22203,6,82.0,0.33,412,46.3
13269,84692,5,86.0,0.33,345,30.0
14194,21975,5,136.5,0.33,548,24.0
13564,21901,6,68.4,0.33,344,12.5
13593,21181,5,53.0,0.33,213,19.2
15601,22037,7,56.7,0.33,343,15.4
14180,21533,5,104.5,0.33,419,3.0
15493,21175,5,144.5,0.33,579,1.8
14092,21212,5,146.8,0.33,588,24.0
14709,84991,5,138.2,0.33,554,24.0
14110,22412,5,118.2,0.33,474,12.0
14796,22710,6,78.6,0.33,395,25.0
17457,21609,5,52.8,0.33,212,81.6
16684,21871,5,62.0,0.33,248,117.0
15373,21625,5,140.8,0.33,564,3.0
15615,84997B,5,97.8,0.33,393,6.0
17677,21931,7,77.3,0.33,466,100.0
13577,21931,5,126.0,0.33,505,10.0
13798,84380,6,125.8,0.33,632,144.0
17338,22766,6,62.4,0.33,314,4.7
15601,21508,7,61.7,0.33,373,12.0
13410,22629,6,83.6,0.33,420,24.0
15061,22024,9,43.1,0.33,306,64.0
13999,48138,5,110.8,0.33,443,8.8
13381,22558,5,66.2,0.33,267,12.0
17238,20682,6,64.2,0.33,324,2.0
14895,21166,5,143.8,0.33,576,12.0
13700,22355,6,64.6,0.33,325,31.0
13700,22661,5,58.2,0.33,234,39.0
17581,22356,8,99.9,0.33,703,12.5
14546,84946,5,125.2,0.33,503,5.6
14049,21889,5,149.5,0.33,600,9.0
14911,21056,6,70.8,0.33,356,4.0
14970,20685,6,81.6,0.33,410,10.0
15298,21071,7,77.3,0.33,468,20.6
17690,22727,5,89.8,0.33,361,3.4
17315,71459,5,48.0,0.33,193,48.0
13426,22027,5,136.2,0.33,547,12.0
14936,22423,6,94.6,0.33,475,8.5
17581,20727,6,118.8,0.33,596,11.7
17686,85099C,6,82.6,0.33,415,10.0
17315,21929,5,89.0,0.33,357,1.8
14395,20981,8,47.9,0.33,337,5.9
13869,21385,5,94.2,0.33,378,11.2
17416,20971,7,97.0,0.33,583,12.0
14367,85099B,6,40.0,0.33,203,13.3
15513,22727,7,60.5,0.33,365,16.3
13309,21495,5,86.5,0.33,347,25.0
15513,35004C,5,71.8,0.33,288,16.8
14210,21527,5,90.2,0.33,363,3.0
17511,20677,7,122.0,0.33,734,92.6
15596,21539,7,47.0,0.33,284,5.1
14227,85099B,7,97.0,0.33,584,11.4
13520,22556,7,78.0,0.33,470,34.3
16656,22725,7,41.0,0.33,248,16.6
14258,47566,5,119.5,0.33,479,50.0
15046,85123A,5,126.8,0.33,509,32.0
14085,21259,7,75.8,0.33,458,2.1
14800,21830,5,76.2,0.33,307,24.0
15358,22436,5,151.0,0.33,605,20.0
15358,22089,7,71.7,0.33,433,6.0
15358,22029,12,61.6,0.33,683,13.0
14309,22423,6,108.2,0.33,542,3.2
14334,22171,6,94.4,0.33,475,2.0
14849,84836,6,52.6,0.33,267,26.0
13993,21523,8,91.7,0.33,647,3.8
15421,84997B,6,103.0,0.33,516,5.2
14194,85150,5,160.0,0.33,642,6.0
12682,20712,5,137.8,0.33,552,10.0
17841,85014B,5,167.0,0.33,669,1.0
12867,21870,7,84.3,0.33,508,9.4
12867,21509,6,113.0,0.33,566,12.0
16126,47566B,5,113.0,0.33,454,12.2
13089,22460,7,83.8,0.33,506,24.0
12621,21931,10,71.2,0.33,644,17.0
12916,85123A,6,108.6,0.33,545,42.7
15640,21212,10,76.2,0.33,689,24.0
16940,47591D,5,169.5,0.33,679,5.6
12867,20726,6,80.4,0.33,404,2.8
12867,20719,8,67.3,0.33,475,4.9
16218,20725,5,88.8,0.33,356,28.0
16225,22149,5,97.8,0.33,393,7.2
13050,22147,5,117.5,0.33,471,8.4
12594,22380,7,68.2,0.33,411,9.3
17059,85099B,7,85.0,0.33,513,4.1
16409,20764,8,98.1,0.33,690,1.1
16409,21976,7,80.0,0.33,484,3.7
12867,22983,8,59.6,0.33,420,12.0
15998,22531,6,71.2,0.33,358,5.0
12877,22502,10,31.1,0.33,286,9.4
12471,84988,9,49.6,0.33,350,12.0
12681,22727,5,87.5,0.33,351,4.8
18069,22219,7,103.2,0.33,622,2.0
12877,22064,5,152.5,0.33,612,8.4
13092,22623,6,53.4,0.33,269,4.7
17146,22171,6,82.0,0.33,412,3.0
17841,82599,7,81.8,0.33,492,2.1
12997,21232,6,111.4,0.33,559,12.0
18077,22979,6,43.2,0.33,218,7.3
16145,21314,6,86.0,0.33,433,8.0
15640,21977,10,66.4,0.33,600,24.0
13001,21390,5,177.8,0.33,713,20.8
12683,84997D,5,178.5,0.33,715,8.0
18055,84879,6,69.8,0.33,351,25.3
12836,21755,6,109.8,0.33,550,6.0
12867,20969,8,70.6,0.33,498,3.8
12916,82483,6,108.6,0.33,545,4.3
12731,22630,6,48.0,0.33,242,15.3
17139,22355,8,84.4,0.33,594,25.0
12408,22630,6,79.4,0.33,399,33.3
17865,22061,5,66.0,0.33,265,2.0
16098,22411,9,46.5,0.33,377,12.7
17001,22492,5,104.5,0.33,419,36.0
12753,21218,5,84.5,0.33,339,52.8
12553,20712,6,79.0,0.33,398,10.0
12758,20724,6,123.8,0.33,621,25.0
12490,22895,6,78.6,0.33,394,9.0
17059,22383,7,85.0,0.33,513,4.1
12714,POST,12,65.5,0.33,726,5.9
17059,21931,7,85.0,0.33,513,4.6
17802,85049G,5,129.0,0.33,517,3.4
16729,84596B,6,40.2,0.34,203,4.5
13815,21086,5,94.5,0.34,378,14.4
18225,85099B,14,48.3,0.34,636,27.9
13815,21080,5,94.5,0.34,378,14.4
17364,72802C,5,103.0,0.34,414,6.0
18230,21181,6,73.2,0.34,368,24.0
14606,35971,5,91.5,0.34,367,1.6
13451,22197,10,60.2,0.34,545,14.5
13381,21901,7,94.8,0.34,572,24.0
17581,22379,12,57.9,0.34,642,5.0
16182,85099B,7,84.8,0.34,510,157.1
16327,20725,11,52.0,0.34,526,7.5
13381,82551,5,112.2,0.34,451,14.4
14849,82551,5,66.0,0.34,267,12.0
12980,35004B,6,81.0,0.34,407,32.0
15358,85049D,5,130.8,0.34,525,12.0
15694,35004B,5,89.5,0.34,360,24.0
16409,21175,8,90.7,0.34,638,3.8
12510,20750,5,135.2,0.34,543,6.8
16686,21328,5,171.0,0.34,685,2.2
16409,84997C,8,88.9,0.34,625,2.1
15358,22502,5,79.0,0.34,317,4.0
17416,22411,6,104.0,0.34,521,11.7
14395,85152,7,71.3,0.34,431,6.1
13875,20717,6,113.6,0.34,570,10.0
12681,21086,7,51.5,0.34,312,12.0
13869,22470,5,60.2,0.34,243,5.6
17059,20712,6,121.6,0.34,610,2.5
14388,84991,5,67.5,0.34,272,24.0
17416,20726,5,153.5,0.34,615,14.0
12668,47559B,5,166.0,0.34,665,12.0
12681,21121,8,85.7,0.34,603,27.0
17677,22411,7,46.2,0.34,279,100.0
13564,21931,15,19.7,0.34,284,10.0
16186,22356,9,27.6,0.34,224,10.0
16779,21078,6,46.0,0.34,231,13.5
17511,84997C,5,140.2,0.34,562,72.0
13694,20713,6,116.8,0.34,587,166.7
15547,22508,5,47.8,0.34,193,2.2
12613,22326,6,109.8,0.34,552,15.0
12609,POST,9,79.9,0.34,641,2.6
14467,22295,5,59.0,0.34,237,4.4
16843,20971,5,133.0,0.34,534,31.2
17705,22727,6,53.8,0.34,271,5.3
13050,20972,7,110.7,0.34,667,13.7
14505,21614,5,81.0,0.34,326,1.8
16553,21914,5,97.5,0.34,391,36.0
18225,21165,9,75.5,0.34,607,10.9
14532,22366,5,102.8,0.34,412,1.6
13564,22385,12,23.3,0.34,261,10.0
14849,21975,16,39.5,0.34,599,27.0
13629,21929,6,107.8,0.34,540,100.0
13081,21080,11,59.9,0.34,603,26.2
16553,20723,6,97.5,0.34,391,41.7
14626,85099C,5,76.2,0.34,305,12.0
17581,22197,13,55.7,0.34,675,16.6
16907,22171,5,94.0,0.34,378,1.4
14415,23254,5,58.0,0.34,232,3.0
13081,21723,7,115.7,0.34,695,12.0
16754,21915,10,27.1,0.34,248,930.0
15382,22109,5,142.2,0.34,570,8.0
15808,85123A,7,56.7,0.34,343,14.9
13736,85150,5,181.5,0.34,728,1.8
13736,82583,5,181.5,0.34,728,1.8
12540,21671,6,130.8,0.34,657,16.0
14895,21231,8,86.6,0.34,610,15.0
13736,21977,5,181.5,0.34,728,5.2
16670,71477,5,167.5,0.34,671,4.0
13451,20725,5,111.0,0.34,446,3.6
13021,20972,8,104.0,0.34,730,15.0
14895,21531,5,156.0,0.34,626,7.2
14572,21559,7,115.8,0.34,581,3.9
13081,21988,9,75.0,0.34,603,21.3
16985,48184,10,88.2,0.34,711,10.0
14451,21975,6,45.8,0.34,230,2.2
12708,22556,5,121.0,0.34,486,12.0
14210,85150,5,118.5,0.34,475,8.4
16923,22384,9,71.2,0.34,573,7.3
